LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 5.431 5.431 5.431
Created orthogonal box = (0 0 0) to (16.293 16.293 16.293)
  2 by 2 by 2 MPI processor grid
Created 216 atoms
  using lattice units in orthogonal box = (0 0 0) to (16.293 16.293 16.293)
  create_atoms CPU = 0.001 seconds
The scaling is : 7.14e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.077 | 3.077 | 3.077 Mbytes
   Step          Temp          Press          Volume         PotEng    
      9400   977.51455     -2371.8389      4484.9654     -137290.58    
      9500   995.91513      2690.2514      4474.5291     -137291.59    
      9600   972.58338     -2497.8572      4490.8678     -137292.51    
      9700   994.44443      2612.2249      4476.0261     -137294.41    
      9800   948.67039     -118.48305      4487.0947     -137292.34    
      9900   1075.9802     -651.5947       4497.445      -137291.96    
     10000   960.34157      2814.0458      4479.1353     -137287.42    
     10100   1054.6556     -4615.7019      4517.9252     -137289.34    
     10200   954.17544      3703.3338      4474.6305     -137287.3     
     10300   1102.8442     -5738.4542      4517.0674     -137293.77    
     10400   1039.6522      6794.2694      4451.9236     -137293.11    
     10500   1040.2981     -5971.5206      4524.7498     -137290.11    
     10600   1086.2357      4813.4057      4465.0222     -137288.47    
     10700   1119.2734     -2650.3482      4509.2784     -137288.94    
     10800   1167.0027      1283.5727      4487.6816     -137290.45    
     10900   1102.1175      1915.7905      4483.2354     -137289.51    
     11000   1080.9604     -2535.5291      4496.9336     -137289.97    
     11100   1101.3536      1054.46        4487.9758     -137289.23    
     11200   1130.4459     -1343.5889      4504.4049     -137286.61    
     11300   1178.3292      1315.5977      4487.1841     -137286       
     11400   1033.5992     -2621.9965      4506.687      -137283.09    
     11500   1095.4451      1097.0843      4482.7019     -137286.59    
     11600   1025.664      -1571.1006      4486.4378     -137289.8     
     11700   1040.4906      47.267639      4484.8317     -137290.11    
     11800   1095.637       1887.97        4484.7699     -137288.46    
     11900   1067.0975     -3752.4999      4515.5059     -137284.81    
     12000   1174.2009      2899.0985      4475.4674     -137285.22    
     12100   1193.2869     -5103.4685      4534.6684     -137283.72    
     12200   1226.7579      7290.6465      4458.604      -137283.92    
     12300   1195.592      -7644.8463      4550.4917     -137283.5     
     12400   1139.1133      5646.4966      4455.434      -137284.73    
     12500   1156.5034     -5500.6459      4523.8143     -137286.49    
     12600   1197.8905      4350.7675      4471.7884     -137285.56    
     12700   1338.2072      149.90386      4511.0263     -137285.09    
     12800   1183.6628      675.65394      4491.7582     -137280.57    
     12900   1202.8518     -3867.2476      4512.0335     -137281.82    
     13000   1202.3544     -1928.0412      4506.9866     -137283.58    
     13100   1196.6927      4725.3455      4470.4002     -137286.5     
     13200   1204.6672     -5873.6125      4525.5071     -137287.32    
     13300   1116.6455      9470.7334      4449.9672     -137279.65    
     13400   1235.1235     -12477.644      4563.3315     -137280.82    
     13500   1350.3369      5845.1621      4459.6074     -137281.91    
     13600   1347.4517     -6410.8784      4546.9839     -137281.26    
     13700   1280.7522      7622.8046      4464.9549     -137279.89    
     13800   1310.8908     -3295.4103      4522.2293     -137283.5     
     13900   1310.1539      4426.8668      4473.8313     -137285.28    
     14000   1243.1973     -3072.5752      4523.9766     -137281.3     
     14100   1361.3859      851.67127      4502.5226     -137279.63    
     14200   1343.0091     -819.42207      4510.9497     -137278.47    
     14300   1468.6377      122.53475      4511.5083     -137282.59    
     14400   1435.1271      4713.0779      4485.2389     -137284.42    
     14500   1321.0304     -7200.8394      4523.9117     -137284.45    
     14600   1175.9091      6545.3983      4470.3197     -137279.5     
