LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0.010294123 0.010294123 0.010294123) to (16.282706 16.282706 16.282706)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  216 atoms
  reading velocities ...
  216 velocities
  read_data CPU = 0.147 seconds
The scaling is : 2.85e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.076 | 3.077 | 3.077 Mbytes
   Step          Temp          Press          Volume         PotEng    
     14600   2516.9259     -3908.137       4580.4276     -137153.57    
     14700   2379.8251     -10395.831      4584.7031     -137152.7     
     14800   2360.4312     -13401.596      4496.9684     -137158.67    
     14900   2486.0551      15020.386      4356.1951     -137164.19    
     15000   2496.6034      110.16443      4298.0924     -137169.79    
     15100   2105.3042     -913.12443      4275.3725     -137164.12    
     15200   2383.9956     -1211.1641      4264.0709     -137164.91    
     15300   2496.4442      3368.0679      4266.7285     -137164.45    
     15400   2533.9586     -5585.7411      4289.2887     -137163.59    
     15500   2640.3791      5318.558       4310.8076     -137163.67    
     15600   2588.9116      992.39353      4379.9397     -137161.41    
     15700   2369.4874     -10342.906      4474.8122     -137158.23    
     15800   2399.2932     -9676.6694      4506.1462     -137159.41    
     15900   2422.7687     -4597.0579      4454.8541     -137154.32    
     16000   2710.4569      12338.48       4340.5259     -137157.86    
     16100   2673.2161      9721.3092      4254.7408     -137164.8     
     16200   2587.8809      843.67742      4239.4715     -137166.65    
     16300   2375.9573      11414.777      4285.8417     -137162.91    
     16400   2454.4563     -5557.1245      4404.8156     -137161.37    
     16500   2663.2366     -2258.4094      4508.5123     -137159.5     
     16600   2579.0977     -14443.468      4580.9278     -137157.39    
     16700   2488.3643     -4275.2533      4571.4381     -137154.94    
     16800   2530.2289     -4718.5512      4536.7024     -137154.53    
     16900   2611.006      -6018.6019      4477.1116     -137159.68    
     17000   2451.6882     -1175.26        4382.6558     -137160.6     
     17100   2420.9844      1431.3335      4269.0092     -137162.26    
     17200   2439.1379      9817.0869      4189.548      -137162.52    
