LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.08237604 -0.08237604 -0.08237604) to (16.375376 16.375376 16.375376)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  216 atoms
  reading velocities ...
  216 velocities
  read_data CPU = 0.390 seconds
The scaling is : 6.00e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.075 | 3.075 | 3.076 Mbytes
   Step          Temp          Press          Volume         PotEng    
      5400   2576.5917      7118.8466      4387.5207     -137156.28    
      5500   2655.5548     -2369.6947      4392.9065     -137157.55    
      5600   2551.1033     -4540.6642      4390.3897     -137159.84    
      5700   2406.771      -1494.8285      4371.7185     -137160.22    
      5800   2352.03        587.57878      4336.9963     -137160.64    
      5900   2498.8555      1264.0989      4300.6426     -137163.57    
      6000   2766.2023      1733.8724      4285.9478     -137164.13    
      6100   2692.8619      926.63236      4305.9068     -137165.01    
      6200   2316.1053     -5600.9118      4348.8017     -137161.16    
      6300   2446.834      -6555.671       4362.8932     -137161.27    
      6400   2601.1955      2496.3154      4333.8383     -137160.61    
      6500   2615.6052     -3699.8668      4307.163      -137160.87    
      6600   2651.6905      5509.3716      4279.1103     -137165.03    
      6700   2461.5362     -10053.091      4286.9326     -137165.12    
      6800   2420.4783      5988.29        4266.7016     -137164.15    
      6900   2400.8813      12890.32       4270.9351     -137160.49    
      7000   2614.0202     -7948.715       4326.9194     -137165.19    
      7100   2620.8205     -9652.6531      4366.4793     -137164.82    
      7200   2543.9068     -7529.145       4361.3045     -137161.52    
      7300   2623.2546     -8884.1964      4323.1678     -137162.33    
      7400   2539.4926      10315.033      4263.2939     -137160.59    
      7500   2304.9223      8750.8797      4249.0581     -137161.63    
      7600   2518.0745     -8601.4507      4270.2384     -137169.67    
      7700   2483.8773     -3878.5928      4259.4244     -137164.76    
      7800   2677.9518      4087.868       4232.3532     -137161.96    
      7900   2658.4585      230.16486      4227.0673     -137164.02    
      8000   2501.4863      13976.012      4232.5399     -137164.87    
      8100   2563.2022     -16996.299      4307.8931     -137168.56    
      8200   2551.0601     -1563.9677      4354.3822     -137164.96    
      8300   2598.779      -10821.144      4401.2006     -137159.35    
      8400   2650.844      -2702.3386      4417.4592     -137159.56    
      8500   2486.8092     -10382.853      4408.4896     -137157.77    
      8600   2212.3653     -4629.9959      4352.9143     -137159.23    
      8700   2209.7896      12281.786      4304.2777     -137163.48    
      8800   2421.4478      6400.0997      4301.071      -137163.92    
      8900   2439.2157     -2756.4284      4332.8865     -137159.45    
      9000   2547.5939     -9948.1201      4343.322      -137160.17    
      9100   2653.3659     -1078.5094      4309.827      -137161.54    
